klant_id,jaar_maand,gb_verbruikt,minuten_gebeld
K0124,2022-11,0.4,710
K0124,2023-09,7.1,378
K0125,2023-05,35.7,563
K0125,2022-06,0.3,193
K0125,2022-03,21.6,980
K0125,2022-09,8.4,662
K0125,2023-03,39.8,742
K0125,2023-12,33.0,69
K0125,2022-01,17.6,932
K0125,2023-08,26.2,127
K0125,2022-05,26.1,931
K0125,2023-10,24.4,4
K0125,2023-11,34.3,579
K0125,2022-04,4.7,108
K0125,2024-02,38.6,515
K0125,2023-01,21.8,548
K0125,2024-03,18.6,563
K0125,2023-04,27.5,747
K0125,2024-04,29.4,320
K0126,2023-12,45.4,491
K0126,2023-03,45.0,822
K0126,2023-11,25.5,339
K0126,2023-04,48.1,318
K0126,2022-06,43.3,673
K0126,2024-02,4.8,526
K0126,2022-04,6.9,739
K0126,2023-01,37.7,166
K0126,2023-06,0.1,181
K0126,2023-05,27.6,629
K0126,2022-02,14.7,130
K0126,2023-08,31.3,858
K0126,2022-11,49.0,138
K0126,2024-03,33.1,159
K0126,2023-10,3.0,90
K0126,2022-08,13.9,498
K0126,2022-09,49.4,670
K0126,2022-10,10.6,134
K0126,2023-02,46.2,880
K0126,2023-07,26.2,112
K0126,2022-07,3.3,997
K0126,2022-05,47.7,368
K0126,2022-12,28.9,727
K0126,2023-09,9.8,10
K0127,2023-12,46.9,712
K0127,2023-09,7.5,872
K0127,2024-04,6.6,734
K0127,2022-01,21.9,367
K0127,2022-05,42.5,130
K0127,2022-02,34.8,105
K0127,2024-03,12.2,735
K0127,2022-07,9.7,920
K0127,2023-11,38.8,133
K0127,2022-09,25.2,427
K0128,2022-02,4.8,550
K0128,2023-02,11.2,786
K0128,2022-09,3.6,23
K0128,2023-01,32.6,612
K0128,2022-07,4.5,699
K0128,2022-01,44.2,702
K0128,2023-10,48.9,75
K0128,2024-04,23.5,387
K0128,2022-12,43.3,41
K0128,2022-08,43.0,162
K0128,2023-03,29.1,978
K0128,2023-06,26.5,122
K0128,2023-05,47.2,29
K0128,2022-06,13.2,862
K0128,2023-12,48.3,554
K0128,2022-10,41.1,68
K0129,2023-01,23.0,771
K0129,2022-06,43.9,41
K0129,2022-05,19.2,717
K0129,2023-07,19.7,156
K0129,2022-03,4.2,524
K0129,2022-07,40.2,370
K0129,2022-04,18.1,310
K0129,2023-02,29.1,797
K0129,2023-04,38.2,260
K0129,2022-01,15.0,37
K0129,2023-05,22.0,441
K0129,2022-02,19.6,201
K0129,2022-12,34.2,619
K0129,2023-11,38.5,734
K0129,2022-09,11.2,426
K0129,2024-03,17.2,309
K0129,2023-03,32.4,385
K0129,2023-08,8.4,194
K0130,2024-04,10.8,420
K0130,2022-06,33.3,941
K0130,2023-01,41.4,351
K0130,2022-05,47.0,568
K0130,2023-02,34.8,272
K0130,2022-04,33.7,103
K0130,2022-03,34.0,870
K0130,2022-10,25.7,907
K0130,2024-01,47.7,546
K0130,2022-09,36.7,971
K0131,2023-12,28.5,389
K0131,2023-08,13.2,205
K0131,2023-02,28.0,824
K0131,2022-05,12.0,137
K0131,2023-09,36.0,985
K0131,2022-08,49.5,969
K0131,2022-10,23.0,980
K0131,2022-03,9.3,374
K0131,2024-03,33.3,373
K0132,2022-08,39.8,411
K0132,2024-04,29.3,916
K0132,2024-03,36.0,274
K0132,2022-09,36.1,965
K0132,2022-07,45.1,650
K0132,2022-02,16.8,204
K0132,2024-02,18.0,245
K0132,2022-03,21.8,577
K0132,2023-09,23.6,877
K0132,2022-12,13.5,395
K0132,2023-05,46.6,608
K0132,2023-04,38.8,391
K0132,2023-01,48.1,65
K0132,2022-01,21.5,927
K0132,2022-06,14.0,80
K0132,2023-07,8.9,292
K0132,2022-05,18.5,548
K0132,2023-02,34.9,8
K0132,2023-10,28.6,947
K0132,2023-12,41.9,633
K0132,2023-06,45.9,313
K0132,2022-04,25.4,834
K0132,2023-08,17.1,778
K0133,2023-08,18.4,734
K0133,2022-05,29.4,121
K0133,2022-11,13.3,394
K0133,2022-12,6.1,833
K0133,2023-07,14.3,683
K0133,2023-01,47.7,666
K0133,2023-11,27.2,200
K0133,2022-10,12.4,918
K0133,2023-03,7.9,425
K0133,2022-06,40.8,308
K0133,2022-04,38.8,907
K0133,2022-08,15.4,735
K0133,2022-01,40.5,463
K0133,2023-05,28.3,225
K0133,2023-02,32.9,468
K0133,2024-03,11.3,984
K0133,2022-03,45.4,925
K0133,2023-06,0.9,546
K0134,2023-04,22.3,938
K0134,2023-05,46.6,287
K0134,2022-12,15.9,214
K0134,2022-06,18.1,992
K0134,2022-05,32.9,756
K0134,2022-04,44.8,443
K0134,2022-03,44.5,517
K0134,2024-02,39.9,265
K0134,2023-06,13.4,696
K0135,2022-02,34.1,416
K0135,2022-04,9.4,479
K0135,2023-04,0.2,285
K0135,2022-07,45.6,661
K0135,2023-09,41.4,947
K0135,2022-06,38.2,717
K0135,2023-12,17.9,156
K0135,2022-01,40.7,954
K0135,2023-05,26.9,25
K0135,2023-02,46.4,376
K0135,2022-11,16.3,531
K0135,2022-05,32.9,46
K0135,2022-08,1.8,942
K0135,2023-03,7.6,876
K0135,2024-02,34.1,746
K0135,2023-07,6.4,316
K0135,2023-01,9.3,474
K0135,2022-03,33.1,968
K0135,2022-10,9.7,435
K0135,2024-01,1.3,308
K0135,2022-09,11.3,587
K0136,2024-01,45.4,203
K0136,2022-07,6.1,387
K0136,2024-04,31.1,359
K0136,2023-01,35.5,530
K0136,2023-05,38.8,180
K0136,2023-09,45.3,27
K0136,2022-03,30.0,190
K0136,2023-04,28.8,646
K0136,2022-06,42.8,802
K0137,2022-12,11.3,630
K0137,2022-05,9.5,534
K0137,2023-12,30.2,178
K0137,2024-04,0.1,372
K0137,2023-08,42.6,707
K0137,2024-01,34.7,915
K0137,2023-10,39.1,227
K0137,2022-07,39.1,230
K0137,2022-08,6.5,433
K0137,2024-03,21.3,519
K0137,2022-06,17.5,35
K0137,2023-07,23.5,93
K0137,2023-03,45.4,564
K0138,2022-02,32.2,975
K0138,2023-05,41.2,566
K0138,2022-06,11.1,985
K0138,2023-01,27.9,573
K0138,2023-08,31.6,187
K0138,2023-04,35.3,986
K0138,2022-04,43.0,682
K0138,2024-03,39.7,645
K0138,2024-02,21.7,724
K0138,2022-07,38.1,546
K0138,2024-01,43.0,798
K0138,2024-04,20.1,205
K0138,2023-10,16.2,771
K0138,2022-01,13.1,148
K0138,2022-08,10.5,993
K0138,2023-09,48.2,707
K0138,2022-03,49.1,145
K0138,2023-07,47.6,941
K0138,2023-06,35.6,17
K0138,2023-12,31.7,772
K0139,2022-09,41.1,632
K0139,2022-05,49.6,345
K0139,2022-12,10.6,671
K0139,2023-06,2.5,398
K0139,2023-10,12.1,918
K0139,2023-07,31.8,739
K0139,2024-03,23.9,817
K0139,2023-09,12.2,875
K0139,2022-06,32.4,544
K0139,2023-08,2.8,406
K0139,2024-02,34.2,503
K0139,2023-01,13.8,847
K0139,2022-02,11.8,497
K0139,2022-07,33.5,234
K0139,2022-03,42.8,972
K0140,2024-01,14.3,408
K0140,2022-04,11.5,848
K0140,2023-09,36.0,672
K0140,2023-06,18.3,64
K0140,2022-11,15.7,283
K0140,2022-05,39.5,46
K0140,2022-01,18.1,257
K0140,2022-03,28.4,818
K0140,2022-08,8.7,641
K0140,2023-01,33.0,377
K0140,2022-06,4.3,1000
K0140,2023-07,36.0,73
K0140,2022-02,3.9,784
K0140,2022-09,45.9,350
K0140,2023-05,16.5,278
K0141,2023-07,29.6,216
K0141,2023-10,29.5,461
K0141,2022-03,27.4,366
K0141,2024-04,40.2,61
K0141,2023-12,23.9,0
K0141,2023-01,40.6,18
K0142,2022-06,3.7,206
K0142,2023-02,28.6,769
K0142,2024-04,35.8,927
K0142,2023-10,47.3,413
K0142,2022-01,23.1,580
K0142,2022-03,32.4,415
K0142,2023-08,1.8,977
K0142,2023-09,26.2,220
K0142,2023-04,3.7,436
K0142,2022-04,24.5,495
K0142,2022-05,11.6,817
K0142,2023-11,30.1,788
K0142,2023-06,9.3,448
K0142,2024-01,32.6,691
K0143,2023-03,31.1,664
K0143,2022-11,27.2,360
K0143,2023-11,11.9,652
K0143,2023-07,46.8,963
K0143,2023-05,31.5,585
K0143,2023-06,45.0,715
K0144,2022-07,7.2,162
K0144,2022-04,6.1,70
K0144,2023-08,17.6,24
K0144,2022-03,38.7,497
K0144,2023-09,40.4,278
K0144,2023-01,49.7,576
K0144,2022-11,32.0,818
K0144,2022-10,46.1,491
K0144,2024-04,0.3,51
K0144,2022-01,0.1,430
K0144,2023-05,48.4,475
K0144,2023-10,19.8,316
K0144,2022-06,27.2,780
K0144,2024-03,21.8,410
K0144,2022-02,14.9,458
K0145,2023-03,48.8,578
K0145,2022-10,21.3,190
K0145,2022-03,48.1,451
K0145,2023-02,4.0,903
K0145,2022-07,31.7,665
K0145,2023-01,17.9,582
K0145,2022-12,34.8,228
K0145,2024-01,16.1,50
K0145,2022-02,34.7,607
K0145,2022-09,23.3,8
K0145,2022-11,9.0,358
K0145,2023-08,5.5,541
K0145,2022-01,8.1,423
K0145,2023-12,33.7,436
K0145,2022-04,15.0,80
K0145,2022-06,42.7,628
K0145,2023-11,14.5,537
K0145,2023-09,31.0,573
K0145,2022-08,42.0,781
K0145,2023-06,16.8,402
K0145,2023-04,17.4,288
K0145,2022-05,20.7,445
K0145,2023-10,12.4,995
K0145,2023-07,16.5,268
K0146,2023-12,22.5,231
K0146,2022-08,28.7,276
K0146,2022-10,43.9,270
K0146,2023-11,0.9,777
K0146,2022-09,33.8,673
K0146,2022-03,35.0,175
K0146,2024-02,7.3,48
K0146,2023-08,29.7,512
K0146,2022-04,21.0,619
K0146,2023-01,36.1,740
K0146,2024-03,46.8,589
K0146,2023-06,33.5,545
K0146,2024-04,32.1,903
K0146,2022-05,26.1,878
K0146,2023-10,46.7,102
K0147,2022-06,16.3,920
K0147,2022-04,42.6,356
K0147,2022-01,9.6,645
K0147,2024-01,35.5,422
K0147,2023-07,18.5,483
K0147,2023-03,40.0,135
K0147,2022-05,43.0,128
K0147,2022-02,1.9,10
K0147,2024-04,2.1,284
K0147,2024-03,28.3,868
K0147,2023-04,15.2,951
K0147,2023-09,3.2,740
K0147,2023-06,30.5,580
K0148,2024-03,38.9,208
K0148,2022-01,36.7,472
K0148,2022-05,16.7,402
K0148,2023-12,43.2,541
K0148,2022-12,35.3,401
K0148,2022-04,9.5,596
K0148,2024-02,16.9,693
K0149,2022-01,11.1,555
K0149,2023-06,27.5,49
K0149,2023-02,44.3,303
K0149,2022-03,44.5,195
K0149,2023-07,41.4,161
K0149,2023-08,46.6,758
K0149,2022-07,6.8,878
K0149,2024-01,12.4,317
K0149,2022-09,22.9,187
K0149,2022-12,13.3,212
K0149,2024-03,32.8,19
K0149,2022-10,15.1,679
K0149,2023-10,22.5,593
K0149,2022-05,20.8,759
K0149,2023-12,34.7,820
K0149,2022-06,32.9,800
K0149,2023-04,41.1,851
K0149,2024-02,1.4,565
K0149,2022-04,39.6,972
K0149,2022-02,32.6,727
K0149,2023-11,35.4,144
K0150,2024-04,39.7,854
K0150,2022-09,18.3,48
K0150,2023-01,8.2,834
K0150,2024-01,28.0,966
K0150,2023-07,14.0,400
K0150,2022-02,16.9,459
K0150,2022-05,37.6,747
K0150,2023-09,43.6,944
K0150,2022-03,37.9,203
K0150,2023-04,10.1,532
K0150,2023-03,49.7,638
K0150,2022-10,39.7,9
K0150,2023-08,6.8,137
K0150,2022-08,16.5,587
K0150,2023-10,49.6,220
K0150,2022-04,10.2,10
K0150,2022-01,11.5,224
K0150,2023-02,9.9,418
K0150,2024-02,23.4,69
K0150,2022-06,36.7,125
K0150,2022-12,33.5,438
K0150,2023-11,39.2,373
K0150,2022-07,46.6,10
K0150,2022-11,21.9,437
K0151,2024-01,32.1,215
K0151,2023-04,2.8,964
K0151,2023-08,45.2,932
K0151,2024-02,11.5,595
K0151,2022-12,27.8,264
K0151,2022-11,40.8,174
K0151,2022-08,11.7,221
K0151,2022-02,13.5,939
K0151,2022-06,47.5,134
K0151,2022-09,2.3,553
K0152,2023-03,2.9,833
K0152,2022-03,43.9,423
K0152,2024-02,45.8,265
K0152,2023-07,33.0,559
K0152,2023-12,23.1,794
K0152,2022-01,47.9,851
K0152,2024-03,45.9,657
K0152,2024-04,31.8,507
K0152,2022-06,16.1,266
K0152,2023-08,20.7,637
K0152,2022-05,39.3,615
K0152,2022-10,46.8,187
K0152,2022-02,46.3,51
K0152,2023-09,19.3,655
K0152,2024-01,27.1,549
K0153,2022-05,37.9,288
K0153,2024-02,35.6,936
K0153,2023-10,25.4,757
K0153,2023-04,7.4,253
K0153,2023-09,24.3,642
K0153,2024-04,9.4,587
K0153,2022-11,38.5,78
K0153,2023-05,39.7,102
K0153,2022-03,6.5,88
K0153,2022-06,49.0,122
K0153,2023-11,26.5,989
K0153,2024-03,25.7,241
K0153,2022-02,34.8,704
K0153,2023-01,27.6,826
K0153,2022-10,45.9,628
K0153,2023-03,2.5,938
K0153,2022-12,44.5,920
K0153,2023-07,3.7,875
K0153,2022-07,2.5,844
K0153,2023-02,24.2,710
K0154,2024-02,29.4,634
K0154,2023-09,30.9,711
K0154,2022-08,17.7,612
K0154,2023-08,15.9,907
K0154,2022-05,44.9,112
K0154,2022-12,24.7,176
K0154,2022-04,8.8,927
K0155,2023-01,42.5,196
K0155,2023-12,45.4,757
K0155,2022-09,36.8,708
K0155,2022-08,27.0,200
K0155,2024-01,10.1,296
K0155,2023-06,14.7,453
K0155,2023-03,43.9,853
K0155,2022-06,0.9,514
K0155,2023-09,42.0,511
K0155,2022-01,25.4,594
K0155,2022-12,46.1,12
K0155,2022-10,13.5,21
K0155,2022-05,40.2,10
K0155,2022-03,43.0,628
K0155,2022-02,34.2,784
K0155,2022-07,25.4,357
K0155,2023-10,3.6,784
K0155,2024-04,43.7,194
K0155,2023-08,39.4,458
K0155,2023-04,24.8,638
K0155,2022-11,35.1,186
K0156,2023-02,45.6,580
K0156,2023-09,7.7,428
K0156,2023-10,4.0,408
K0156,2022-07,17.5,85
K0156,2022-06,7.1,619
K0156,2023-08,6.7,669
K0156,2022-11,18.4,742
K0156,2024-04,46.4,154
K0156,2022-08,29.6,119
K0156,2022-09,3.6,946
K0156,2023-12,43.2,951
K0156,2023-03,38.4,223
K0156,2023-04,2.1,605
K0156,2023-11,15.9,775
K0156,2023-06,33.2,595
K0156,2023-01,20.1,446
K0156,2022-03,12.2,684
K0156,2022-12,36.0,157
K0157,2022-06,17.0,199
K0157,2024-03,10.2,109
K0157,2023-08,11.2,551
K0157,2023-12,38.0,41
K0157,2022-10,2.2,587
K0157,2023-10,26.7,871
K0157,2024-04,11.2,876
K0157,2022-02,7.9,838
K0157,2023-02,32.1,181
K0157,2023-01,42.5,96
K0157,2022-03,47.5,177
K0157,2022-11,39.1,381
K0157,2022-09,37.5,523
K0157,2024-01,33.1,904
K0157,2023-04,5.6,381
K0157,2022-01,26.9,890
K0157,2023-05,21.8,427
K0157,2022-12,26.8,411
K0157,2024-02,14.9,8
K0158,2024-01,19.5,312
K0158,2023-07,37.5,857
K0158,2022-04,41.8,0
K0158,2023-05,2.1,397
K0158,2022-11,8.9,950
K0158,2022-09,25.1,954
K0158,2023-06,24.9,653
K0158,2023-10,26.2,250
K0158,2022-02,41.6,533
K0159,2024-01,30.5,732
K0159,2023-12,46.5,828
K0159,2023-01,7.2,76
K0159,2023-09,9.7,17
K0159,2024-02,15.3,65
K0159,2022-10,2.3,167
K0159,2024-03,30.6,544
K0159,2023-11,10.8,995
K0159,2022-04,5.6,750
K0159,2023-02,24.3,523
K0159,2022-05,45.9,581
K0159,2022-07,38.6,716
K0159,2024-04,43.3,92
K0159,2022-11,23.6,629
K0159,2022-03,22.3,845
K0159,2022-02,38.0,602
K0160,2023-07,21.6,419
K0160,2023-11,1.0,704
K0160,2023-05,37.3,723
K0160,2022-04,0.1,5
K0160,2023-09,17.4,201
K0160,2022-06,37.4,552
K0160,2024-02,16.8,557
K0160,2022-07,19.8,893
K0160,2024-01,4.8,329
K0160,2023-06,31.6,334
K0160,2022-01,40.5,276
K0160,2022-02,12.2,542
K0160,2022-08,45.0,563
K0160,2023-03,35.5,957
K0161,2023-06,41.1,774
K0161,2023-11,21.8,249
K0161,2022-06,42.9,181
K0161,2023-02,42.2,910
K0161,2023-08,10.3,893
K0161,2024-02,25.1,914
K0161,2023-10,19.3,808
K0161,2023-07,44.1,208
K0161,2023-12,10.7,495
K0161,2022-02,20.4,764
K0161,2023-09,4.2,344
K0161,2023-03,31.7,904
K0161,2023-01,31.6,555
K0161,2022-09,45.7,768
K0161,2022-12,41.4,412
K0161,2022-07,8.9,465
K0161,2022-03,5.2,444
K0162,2022-10,36.4,64
K0162,2024-01,26.4,333
K0162,2022-04,35.4,782
K0162,2022-01,36.8,717
K0162,2022-03,1.0,975
K0162,2022-07,44.8,504
K0162,2022-05,19.3,666
K0162,2023-05,2.2,773
K0162,2022-06,31.5,379
K0162,2023-11,41.3,171
K0162,2022-08,0.3,920
K0162,2023-10,46.7,535
K0162,2024-02,5.0,669
K0162,2022-11,40.7,253
K0162,2022-09,38.5,636
K0162,2023-02,6.4,621
K0162,2022-12,22.2,419
K0162,2023-04,5.8,940
K0162,2023-08,25.2,113
K0162,2023-12,17.6,607
K0162,2023-06,20.9,873
K0162,2024-04,26.7,252
K0162,2023-09,27.1,306
K0163,2023-10,41.5,141
K0163,2023-04,16.2,209
K0163,2022-06,15.4,519
K0163,2023-12,29.7,912
K0163,2024-04,47.6,351
K0163,2022-01,16.3,616
K0163,2022-05,13.6,445
K0163,2023-01,31.4,9
K0163,2023-09,38.2,755
K0163,2022-12,14.9,139
K0163,2023-08,29.0,622
K0163,2023-06,1.1,274
K0163,2024-02,31.4,146
K0163,2022-10,38.2,421
K0163,2023-02,21.2,311
K0163,2024-03,3.1,448
K0163,2023-03,28.7,405
K0164,2022-01,20.5,248
K0164,2023-06,14.4,469
K0164,2024-04,25.9,645
K0164,2024-03,17.2,408
K0164,2023-08,36.7,549
K0164,2023-03,40.4,109
K0164,2022-10,49.9,299
K0164,2023-04,38.8,546
K0164,2022-09,1.4,296
K0164,2024-01,15.8,811
K0164,2022-12,30.2,678
K0164,2023-10,32.0,825
K0164,2023-01,19.7,10
K0164,2022-05,16.3,175
K0164,2022-02,5.9,908
K0164,2023-12,49.3,167
K0164,2022-04,19.9,984
K0164,2023-05,22.9,406
K0164,2023-09,20.0,566
K0164,2023-11,30.1,62
K0164,2023-02,0.9,557
K0165,2022-09,9.5,681
K0165,2023-06,40.2,337
K0165,2024-04,24.1,682
K0165,2022-12,40.7,564
K0165,2023-05,11.8,609
K0165,2022-04,36.8,268
K0165,2022-08,41.7,761
K0165,2022-01,49.7,566
K0165,2024-03,17.4,886
K0165,2023-08,11.8,152
K0165,2023-07,46.3,457
K0166,2022-01,4.9,267
K0166,2022-02,38.4,196
K0166,2024-04,41.3,554
K0166,2022-07,33.2,918
K0166,2024-03,49.5,442
K0166,2023-10,22.4,53
K0166,2022-12,25.1,491
K0166,2023-01,45.7,934
K0166,2023-09,1.0,121
K0166,2022-04,26.5,165
K0166,2023-11,20.7,658
K0166,2024-01,40.2,31
K0166,2024-02,5.6,768
K0166,2023-03,10.2,381
K0166,2022-06,44.4,125
K0166,2023-05,2.4,277
K0166,2022-05,45.9,310
K0167,2022-05,47.0,386
K0167,2023-08,7.1,796
K0167,2024-03,6.3,331
K0167,2022-02,45.5,625
K0167,2023-01,29.9,893
K0167,2023-04,23.9,322
K0167,2022-09,46.6,786
K0167,2022-11,8.9,961
K0167,2023-02,42.8,127
K0167,2023-06,30.4,339
K0167,2023-12,11.8,954
K0167,2022-12,31.8,675
K0167,2022-06,14.7,812
K0167,2024-04,1.5,510
K0168,2023-04,41.2,237
K0168,2023-01,26.7,320
K0168,2022-10,0.3,850
K0168,2023-06,4.1,140
K0168,2024-02,14.4,746
K0168,2023-10,17.4,104
K0168,2022-11,8.3,848
K0168,2022-12,43.1,610
K0168,2023-08,2.8,758
K0168,2022-08,12.5,130
K0168,2023-02,32.9,969
K0168,2023-11,4.6,889
K0168,2022-06,3.4,734
K0168,2022-02,39.0,242
K0168,2024-01,46.2,655
K0169,2023-09,30.9,569
K0169,2023-03,16.0,691
K0169,2023-04,16.1,332
K0169,2022-06,8.5,598
K0169,2023-02,33.4,174
K0169,2022-09,34.1,354
K0169,2023-06,7.0,879
K0169,2024-04,15.6,415
K0169,2023-10,5.8,514
K0169,2022-08,16.4,377
K0170,2023-03,18.2,613
K0170,2022-03,4.6,458
K0170,2022-02,22.7,275
K0170,2022-11,23.6,783
K0170,2024-02,18.3,219
K0170,2023-05,17.8,144
K0170,2023-09,14.9,894
K0170,2023-12,26.4,761
K0171,2022-04,10.2,341
K0171,2024-03,11.6,522
K0171,2024-02,26.7,227
K0171,2023-03,9.8,542
K0171,2024-04,10.9,85
K0171,2022-12,43.7,70
K0171,2023-07,34.4,245
K0171,2022-10,41.3,533
K0171,2023-10,45.9,186
K0171,2024-01,21.4,38
K0171,2022-07,25.6,518
K0171,2022-09,26.7,179
K0171,2023-09,40.6,570
K0171,2023-02,3.4,813
K0171,2023-04,8.7,556
K0172,2022-07,5.1,578
K0172,2022-01,43.2,364
K0172,2022-10,21.2,489
K0172,2023-06,9.4,285
K0172,2023-02,43.5,508
K0172,2022-06,4.4,490
K0172,2022-11,22.1,387
K0172,2022-03,46.7,606
K0172,2023-10,40.5,602
K0172,2023-11,46.6,317
K0172,2022-04,11.2,833
K0172,2023-03,19.8,601
K0172,2024-02,30.2,263
K0172,2024-04,44.4,644
K0172,2023-07,39.7,268
K0172,2023-08,48.6,349
K0172,2024-01,2.6,601
K0172,2023-12,28.8,809
K0172,2022-12,1.4,37
K0172,2022-08,5.6,545
K0172,2024-03,29.8,348
K0173,2022-08,31.0,961
K0173,2023-07,45.0,686
K0173,2022-01,30.8,468
K0173,2023-06,29.1,448
K0173,2024-04,8.5,932
K0173,2023-10,43.8,843
K0173,2022-11,38.8,502
K0173,2022-06,16.4,727
K0173,2022-04,28.6,772
K0173,2022-03,26.0,968
K0173,2024-01,25.9,113
K0173,2023-02,42.1,52
K0173,2022-10,9.0,73
K0173,2023-03,22.1,597
K0173,2022-05,23.1,551
K0173,2024-03,30.5,918
K0173,2023-11,33.1,646
K0173,2023-05,41.9,839
K0173,2022-07,6.9,541
K0173,2022-12,27.0,654
K0173,2022-09,30.4,880
K0174,2022-03,4.2,743
K0174,2023-03,10.9,30
K0174,2022-01,10.5,514
K0174,2022-11,17.1,444
K0174,2023-07,42.4,116
K0174,2023-05,38.8,591
K0174,2022-10,12.3,503
K0174,2022-09,41.7,81
K0174,2024-01,13.8,938
K0174,2022-04,16.8,11
K0174,2023-09,44.4,23
K0174,2022-07,36.9,632
K0174,2023-02,32.8,887
K0174,2022-08,48.3,737
K0174,2023-01,28.6,866
K0174,2024-04,8.3,107
K0174,2023-06,22.3,590
K0174,2023-11,2.3,323
K0174,2022-12,7.4,882
K0174,2022-02,21.3,433
K0175,2022-07,6.1,246
K0175,2022-08,39.4,81
K0175,2024-02,0.5,981
K0175,2022-12,42.9,128
K0175,2022-03,42.6,485
K0175,2023-09,15.4,661
K0175,2023-10,43.3,357
K0175,2022-11,6.1,740
K0175,2023-05,21.3,587
K0175,2023-06,3.0,543
K0175,2022-01,16.4,547
K0175,2023-03,39.9,876
K0175,2023-07,25.1,125
K0175,2023-01,2.1,335
K0175,2023-02,3.0,138
K0175,2023-11,15.0,731
K0175,2022-06,23.1,410
K0175,2022-04,3.5,351
K0175,2023-12,46.6,814
K0175,2024-04,39.4,508
K0175,2023-04,10.3,775
K0175,2024-01,20.1,936
K0175,2022-09,22.0,222
K0175,2024-03,34.5,521
K0176,2023-07,12.3,666
K0176,2022-08,16.7,395
K0176,2022-07,41.0,245
K0176,2022-12,29.2,581
K0176,2024-03,9.3,355
K0176,2023-08,39.5,118
K0176,2022-02,5.1,297
K0176,2022-01,12.3,979
K0176,2022-11,33.9,43
K0176,2023-06,33.0,858
K0176,2023-11,25.4,245
K0176,2023-02,23.6,186
K0176,2022-03,22.8,875
K0176,2022-06,7.9,608
K0176,2024-04,21.1,784
K0176,2022-05,32.5,419
K0176,2023-12,0.2,936
K0176,2023-05,12.5,181
K0177,2022-03,48.8,986
K0177,2023-01,6.2,193
K0177,2024-02,33.5,559
K0177,2022-09,0.1,502
K0177,2024-01,49.0,8
K0177,2024-04,13.2,498
K0177,2023-10,21.0,432
K0177,2023-02,6.7,877
K0177,2023-11,25.5,104
K0177,2022-02,13.2,265
K0177,2022-04,33.8,464
K0177,2023-03,5.8,773
K0177,2022-11,29.0,606
K0177,2023-04,15.8,216
K0177,2023-06,46.3,589
K0177,2022-06,20.6,816
K0177,2023-12,2.2,507
K0177,2023-05,20.1,711
K0177,2022-05,37.8,939
K0177,2022-07,33.0,621
K0177,2022-10,31.3,708
K0177,2022-01,46.0,583
K0178,2022-06,5.6,723
K0178,2023-05,11.9,851
K0178,2023-06,38.3,550
K0178,2024-01,37.4,464
K0178,2022-09,6.8,502
K0178,2023-08,6.2,272
K0178,2024-03,44.4,21
K0178,2023-03,32.1,435
K0178,2023-12,40.3,982
K0178,2022-11,28.0,122
K0178,2022-12,39.4,775
K0179,2024-03,22.2,765
K0179,2024-04,18.0,524
K0179,2022-09,11.1,239
K0179,2024-01,10.7,290
K0179,2023-12,38.0,460
K0179,2022-02,0.7,257
K0179,2022-07,4.7,734
K0179,2022-10,0.4,12
K0179,2023-10,31.1,115
K0179,2023-07,47.1,357
K0179,2023-05,9.7,845
K0179,2023-06,31.8,429
K0179,2022-03,48.5,190
K0179,2024-02,27.2,405
K0179,2022-08,6.7,270
K0179,2022-04,39.4,993
K0179,2023-03,2.0,268
K0179,2023-02,3.4,867
K0180,2024-04,13.4,286
K0180,2022-08,3.3,57
K0180,2022-03,35.4,506
K0180,2023-08,34.5,858
K0180,2022-02,35.2,102
K0180,2023-09,28.3,163
K0180,2022-12,13.5,799
K0180,2023-03,12.0,564
K0180,2023-11,32.2,60
K0180,2022-05,31.1,731
K0180,2022-01,30.8,101
K0181,2022-05,37.2,261
K0181,2024-01,43.3,588
K0181,2022-09,20.3,187
K0181,2023-06,8.9,80
K0181,2023-03,49.6,862
K0181,2022-01,14.9,147
K0181,2023-07,9.3,14
K0181,2024-03,13.3,911
K0181,2023-04,34.7,689
K0181,2024-04,10.7,429
K0182,2022-04,21.6,704
K0182,2023-06,19.1,51
K0182,2023-08,23.7,152
K0182,2022-02,27.3,459
K0182,2024-01,34.7,173
K0182,2022-07,2.8,952
K0182,2022-10,7.6,35
K0182,2023-01,1.6,343
K0182,2023-05,39.0,242
K0183,2024-02,3.0,506
K0183,2023-02,12.2,341
K0183,2023-12,47.8,576
K0183,2022-05,48.3,26
K0183,2022-03,39.9,221
K0183,2023-07,30.8,91
K0183,2022-12,9.5,797
K0183,2022-07,1.7,462
K0183,2024-03,8.6,95
K0183,2023-06,5.5,553
K0183,2022-01,40.6,579
K0183,2023-11,2.1,521
K0183,2022-11,23.6,77
K0183,2022-08,32.8,507
K0183,2023-03,7.1,122
K0183,2022-10,1.2,843
K0183,2022-06,12.7,891
K0183,2023-05,46.1,792
K0184,2023-12,15.3,416
K0184,2023-02,2.7,148
K0184,2024-02,41.3,777
K0184,2022-04,15.1,877
K0184,2023-04,39.3,924
K0184,2024-01,6.6,369
K0184,2023-07,7.2,663
K0184,2022-06,19.9,147
K0184,2023-06,17.1,219
K0184,2022-03,45.6,276
K0184,2024-04,37.8,145
K0184,2022-01,47.7,935
K0184,2023-03,46.8,747
K0184,2022-05,0.9,278
K0185,2023-12,46.1,481
K0185,2024-03,20.4,667
K0185,2023-03,23.3,837
