klant_id,jaar_maand,gb_verbruikt,minuten_gebeld
K0123,2023-12,32.8,664
K0123,2023-03,40.2,434
K0123,2022-03,21.2,446
K0123,2022-06,41.8,169
K0123,2022-05,17.4,868
K0123,2022-10,49.3,473
K0123,2023-01,24.8,358
K0124,2022-11,15.6,558
K0124,2023-04,46.1,381
K0124,2024-01,10.7,952
K0124,2022-03,33.5,471
K0124,2022-10,4.3,453
K0124,2023-06,25.8,770
K0124,2024-02,26.2,305
K0124,2022-07,40.3,420
K0124,2024-03,13.1,863
K0124,2023-10,44.1,976
K0124,2022-08,28.1,878
K0124,2023-12,20.6,866
K0124,2023-01,49.3,296
K0124,2023-07,2.0,96
K0124,2023-02,5.3,548
K0124,2022-04,16.4,813
K0124,2022-09,17.8,869
K0124,2022-05,11.0,18
K0124,2022-02,30.8,836
K0125,2022-05,19.7,859
K0125,2023-01,24.7,322
K0125,2024-04,45.5,511
K0125,2022-02,21.7,661
K0125,2022-12,36.4,251
K0125,2022-06,43.8,469
K0125,2022-11,23.5,76
K0125,2022-10,17.4,956
K0125,2022-09,29.1,91
K0125,2023-10,41.3,650
K0126,2024-04,38.0,574
K0126,2023-12,49.2,137
K0126,2023-10,20.4,885
K0126,2022-08,27.6,982
K0126,2024-03,33.0,632
K0126,2022-10,22.9,233
K0126,2022-12,37.9,953
K0126,2022-04,41.4,221
K0126,2023-03,9.4,209
K0126,2022-03,49.3,582
K0126,2023-09,13.2,600
K0126,2022-06,20.6,877
K0127,2022-09,4.5,643
K0127,2022-10,29.6,231
K0127,2023-11,41.0,603
K0127,2022-12,33.9,206
K0127,2023-05,41.8,881
K0127,2022-03,5.8,320
K0127,2023-09,19.8,157
K0127,2024-02,5.1,224
K0127,2024-03,12.7,719
K0127,2022-05,0.9,400
K0127,2022-02,38.4,63
K0127,2022-07,25.5,278
K0127,2022-11,31.6,822
K0127,2023-12,28.9,367
K0127,2023-02,19.5,970
K0127,2024-01,33.9,59
K0127,2023-08,11.0,307
K0127,2023-07,44.3,410
K0127,2023-06,48.8,908
K0127,2023-01,38.9,701
K0127,2022-01,15.6,162
K0128,2022-10,13.4,690
K0128,2024-03,30.9,649
K0128,2023-02,47.5,404
K0128,2023-08,44.1,857
K0128,2024-01,32.0,285
K0128,2022-04,27.3,415
K0128,2022-03,47.5,712
K0128,2024-04,18.6,427
K0128,2024-02,23.8,292
K0128,2022-11,1.5,42
K0128,2023-04,34.2,491
K0128,2023-06,24.2,171
K0128,2022-05,42.1,320
K0128,2023-01,49.3,531
K0128,2023-10,26.8,453
K0128,2022-07,20.2,879
K0128,2023-03,7.3,847
K0128,2022-06,45.9,82
K0129,2022-09,18.6,690
K0129,2023-05,7.9,61
K0129,2022-05,40.4,962
K0129,2023-02,40.3,132
K0129,2022-08,15.1,188
K0129,2022-06,14.2,262
K0129,2023-10,10.2,223
K0130,2022-07,39.7,772
K0130,2023-12,30.7,47
K0130,2023-04,17.3,225
K0130,2022-04,12.6,484
K0130,2023-08,13.7,179
K0130,2023-10,29.0,745
K0130,2023-03,5.4,962
K0130,2023-07,46.6,244
K0130,2022-02,5.3,372
K0130,2024-04,8.0,449
K0130,2022-08,7.6,646
K0130,2023-01,0.9,135
K0130,2023-06,26.2,373
K0131,2023-11,38.6,637
K0131,2022-02,41.3,473
K0131,2024-03,36.2,918
K0131,2023-12,13.7,656
K0131,2024-02,44.2,693
K0131,2023-07,28.4,277
K0131,2024-04,46.3,934
K0131,2022-01,25.4,845
K0131,2024-01,49.1,876
K0131,2023-10,24.2,51
K0131,2023-03,43.0,653
K0131,2022-03,47.2,318
K0131,2022-07,25.7,728
K0131,2022-05,36.9,539
K0131,2022-08,33.0,16
K0131,2022-11,24.0,387
K0131,2022-12,48.0,898
K0131,2022-04,47.8,608
K0131,2023-08,19.2,711
K0131,2022-10,22.2,800
K0131,2023-09,47.1,460
K0131,2023-04,26.9,573
K0131,2023-01,26.9,888
K0132,2024-03,6.4,854
K0132,2023-03,12.0,103
K0132,2023-12,19.4,299
K0132,2022-10,22.3,783
K0132,2023-06,37.7,155
K0132,2023-05,24.9,120
K0132,2023-07,0.1,527
K0132,2024-04,39.7,560
K0132,2023-02,19.7,339
K0132,2022-08,24.1,375
K0132,2022-02,34.6,887
K0132,2022-12,14.8,976
K0132,2023-10,22.6,513
K0132,2022-01,33.5,518
K0133,2022-10,43.1,656
K0133,2024-04,10.5,230
K0133,2023-06,29.4,478
K0133,2022-04,10.6,679
K0133,2023-02,28.8,687
K0133,2022-12,7.6,9
K0133,2023-09,36.6,747
K0133,2022-08,46.2,816
K0133,2024-02,20.7,18
K0134,2024-04,46.0,776
K0134,2022-06,28.2,439
K0134,2023-01,4.6,992
K0134,2022-03,44.8,925
K0134,2022-11,3.4,201
K0134,2024-03,19.8,908
K0134,2023-12,0.4,357
K0134,2022-02,19.7,59
K0134,2023-04,8.0,611
K0134,2023-02,9.5,310
K0134,2023-06,35.8,33
K0134,2022-04,14.6,416
K0134,2022-05,25.3,157
K0135,2023-07,11.5,507
K0135,2022-03,21.6,981
K0135,2022-09,29.1,953
K0135,2023-10,28.1,321
K0135,2022-10,46.3,706
K0135,2023-04,47.2,53
K0135,2022-04,41.7,820
K0135,2023-02,18.3,667
K0135,2022-11,12.1,310
K0135,2023-11,10.1,448
K0135,2023-12,47.9,143
K0135,2022-05,6.9,575
K0135,2023-09,45.9,196
K0135,2022-06,22.1,697
K0135,2022-08,20.9,491
K0135,2022-12,28.6,248
K0135,2023-01,21.7,20
K0135,2023-05,16.6,596
K0135,2022-01,43.6,110
K0136,2023-05,44.4,473
K0136,2023-11,27.2,484
K0136,2022-02,18.0,152
K0136,2023-08,37.1,662
K0136,2024-01,22.8,693
K0136,2023-09,49.5,970
K0136,2023-04,27.3,878
K0136,2023-01,22.6,415
K0136,2022-04,15.8,151
K0136,2024-03,33.4,224
K0136,2022-10,29.2,642
K0137,2023-05,10.2,544
K0137,2022-05,30.2,419
K0137,2023-12,49.2,379
K0137,2023-03,3.1,631
K0137,2024-01,42.4,538
K0137,2022-09,41.5,752
K0137,2023-08,9.6,40
K0137,2023-01,34.9,567
K0137,2022-07,41.6,448
K0137,2024-03,46.2,977
K0137,2022-04,5.0,551
K0137,2023-04,15.7,41
K0137,2023-06,32.7,799
K0138,2023-10,35.8,468
K0138,2023-06,3.3,577
K0138,2024-01,22.3,403
K0138,2022-12,38.3,901
K0138,2023-01,43.5,754
K0138,2023-03,27.0,306
K0138,2023-09,44.5,867
K0138,2023-02,8.6,67
K0138,2022-02,7.0,578
K0138,2023-11,43.3,513
K0138,2023-12,21.9,0
K0138,2024-02,5.5,902
K0138,2023-04,4.6,980
K0138,2023-08,9.7,855
K0138,2023-05,34.6,172
K0139,2022-06,10.6,835
K0139,2022-03,40.4,965
K0139,2022-11,22.4,366
K0139,2024-02,17.1,55
K0139,2023-07,18.3,901
K0139,2023-08,22.9,765
K0140,2023-02,46.1,53
K0140,2022-09,33.5,969
K0140,2024-02,5.5,264
K0140,2022-08,29.8,332
K0140,2023-07,20.4,202
K0140,2023-06,25.7,493
K0140,2023-11,17.7,222
K0140,2023-05,13.7,417
K0140,2022-10,47.5,870
K0140,2022-11,42.9,199
K0140,2022-06,37.1,864
K0140,2022-01,49.2,397
K0140,2022-04,48.3,754
K0140,2023-12,38.5,588
K0140,2024-04,33.1,110
K0140,2023-04,13.7,505
K0140,2022-02,46.7,769
K0140,2023-08,35.5,363
K0140,2023-09,6.0,845
K0140,2022-03,20.9,90
K0141,2023-04,36.7,847
K0141,2022-04,24.7,17
K0141,2022-02,23.8,402
K0141,2023-02,2.4,323
K0141,2023-09,43.5,280
K0141,2022-08,39.3,888
K0141,2023-10,49.9,323
K0141,2022-07,37.5,830
K0141,2023-07,40.2,633
K0141,2022-11,35.7,207
K0141,2022-01,13.6,900
K0141,2023-08,26.2,803
K0141,2024-01,28.0,536
K0142,2023-11,31.8,67
K0142,2024-03,0.9,670
K0142,2023-10,11.4,163
K0142,2022-08,20.1,584
K0142,2022-04,49.8,194
K0142,2023-02,27.3,587
K0142,2023-01,45.4,883
K0142,2023-09,42.9,508
K0142,2022-10,14.2,141
K0142,2023-12,27.0,905
K0142,2022-06,4.9,803
K0142,2022-11,13.2,787
K0142,2024-01,43.3,61
K0142,2022-05,20.3,520
K0142,2022-03,48.0,535
K0142,2023-03,48.5,339
K0142,2022-01,7.4,725
K0142,2023-08,0.7,415
K0143,2022-12,47.6,106
K0143,2024-04,13.6,15
K0143,2023-05,16.3,308
K0143,2022-04,9.8,736
K0143,2023-06,30.5,173
K0143,2023-12,46.2,218
K0143,2024-02,18.1,433
K0143,2022-07,40.0,258
K0144,2023-12,48.2,57
K0144,2022-07,30.8,476
K0144,2023-05,46.0,394
K0144,2024-04,27.0,557
K0144,2023-01,37.1,640
K0144,2023-10,20.1,447
K0144,2022-01,35.8,840
K0144,2023-09,17.2,276
K0144,2022-08,41.6,515
K0145,2023-01,16.8,224
K0145,2022-03,34.9,110
K0145,2022-07,26.9,873
K0145,2022-08,8.6,624
K0145,2022-06,36.9,600
K0145,2022-02,11.7,919
K0146,2023-10,0.8,215
K0146,2022-03,23.5,875
K0146,2023-04,16.9,793
K0146,2022-08,19.7,470
K0146,2022-11,7.6,489
K0146,2023-09,36.0,759
K0146,2023-12,1.1,710
K0146,2022-05,28.2,946
K0146,2022-01,31.4,942
K0146,2023-01,0.6,37
K0146,2023-02,33.5,617
K0146,2022-02,45.9,351
K0146,2023-03,49.0,37
K0146,2022-12,29.9,630
K0146,2022-09,31.3,56
K0146,2023-08,16.0,251
K0147,2023-08,35.4,479
K0147,2022-10,0.7,975
K0147,2022-04,29.2,901
K0147,2022-07,32.8,602
K0147,2022-12,35.8,661
K0147,2022-11,23.3,484
K0147,2023-06,31.6,464
K0147,2023-09,41.3,564
K0147,2024-03,7.2,785
K0148,2022-04,1.0,471
K0148,2022-05,37.6,54
K0148,2022-08,2.2,5
K0148,2023-06,24.1,49
K0148,2023-07,17.5,229
K0148,2023-12,34.3,305
K0148,2024-01,22.3,806
K0148,2023-09,46.8,225
K0148,2022-06,8.2,427
K0148,2023-05,3.4,931
K0148,2023-04,45.6,909
K0148,2024-04,30.8,66
K0148,2022-12,44.0,332
K0148,2023-03,36.2,872
K0148,2022-07,19.6,783
K0148,2024-02,39.9,795
K0148,2023-02,47.9,79
K0148,2022-11,1.1,307
K0148,2022-02,34.8,749
K0148,2022-01,25.7,595
K0149,2023-02,37.5,729
K0149,2022-05,44.9,753
K0149,2024-04,30.5,783
K0149,2023-12,41.8,691
K0149,2023-03,28.2,377
K0149,2023-06,30.7,862
K0149,2022-12,26.3,880
K0149,2022-11,4.1,307
K0149,2022-04,17.2,475
K0149,2024-01,47.7,424
K0149,2023-01,24.4,999
K0149,2023-07,10.6,248
K0149,2024-03,4.7,181
K0149,2023-09,36.1,105
K0149,2022-07,9.1,699
K0149,2022-06,3.9,830
K0149,2022-01,46.0,130
K0149,2023-05,24.9,904
K0150,2022-11,36.2,906
K0150,2022-04,34.5,667
K0150,2022-05,2.8,216
K0150,2022-09,40.7,892
K0150,2022-12,30.5,8
K0150,2023-08,40.8,455
K0150,2023-06,18.2,849
K0150,2022-06,45.2,144
K0150,2022-07,6.5,411
K0150,2023-04,19.6,398
K0150,2022-02,26.4,85
K0150,2024-02,42.7,710
K0150,2023-10,32.8,200
K0150,2022-01,22.8,714
K0150,2022-10,13.2,981
K0150,2024-04,7.6,388
K0150,2023-02,32.7,965
K0151,2023-06,39.9,972
K0151,2024-01,26.4,901
K0151,2023-01,24.7,262
K0151,2023-07,10.7,565
K0151,2022-05,29.6,393
K0151,2022-11,25.7,408
K0151,2023-05,47.7,461
K0151,2022-04,22.7,671
K0151,2023-03,3.6,487
K0151,2022-12,43.9,482
K0151,2023-10,33.0,343
K0151,2023-09,28.8,263
K0151,2022-07,24.1,923
K0151,2022-06,39.7,218
K0151,2022-10,12.6,808
K0152,2022-06,32.8,249
K0152,2023-04,17.1,137
K0152,2023-06,5.6,463
K0152,2024-03,40.1,255
K0152,2023-09,26.8,455
K0152,2023-07,39.2,606
K0152,2022-08,31.9,954
K0152,2023-03,27.6,916
K0152,2023-12,35.9,56
K0152,2023-02,13.5,168
K0152,2022-09,49.9,849
K0153,2024-04,33.9,269
K0153,2023-02,43.1,507
K0153,2022-09,28.3,869
K0153,2022-02,8.3,0
K0153,2022-01,37.6,447
K0153,2024-01,8.3,899
K0153,2023-03,44.9,17
K0153,2023-04,20.8,560
K0153,2022-08,47.0,38
K0153,2022-06,30.1,773
K0153,2023-05,9.8,971
K0153,2023-08,20.1,832
K0153,2022-11,11.9,263
K0153,2023-01,41.9,554
K0153,2023-09,36.5,890
K0153,2024-02,2.1,758
K0153,2023-10,49.2,860
K0153,2024-03,18.0,823
K0153,2023-06,15.1,514
K0153,2023-11,29.9,567
K0153,2022-04,18.9,687
K0153,2023-07,43.7,670
K0154,2022-01,23.2,524
K0154,2022-12,46.5,951
K0154,2022-04,14.5,183
K0154,2023-02,45.2,504
K0154,2022-06,39.2,801
K0154,2023-03,26.5,581
K0154,2022-03,14.5,879
K0154,2023-01,26.0,535
K0154,2023-10,6.1,53
K0154,2023-12,31.1,744
K0154,2024-04,25.1,882
K0154,2023-06,6.0,224
K0154,2023-04,46.9,175
K0154,2022-11,10.6,770
K0154,2024-01,5.4,261
K0154,2022-08,2.2,370
K0154,2022-05,23.1,903
K0154,2023-11,3.9,584
K0154,2023-09,1.7,283
K0154,2024-03,42.7,119
K0154,2022-09,25.7,627
K0155,2022-12,28.5,812
K0155,2023-09,37.6,94
K0155,2022-05,47.5,350
K0155,2024-03,20.2,841
K0155,2023-06,27.0,110
K0155,2023-01,33.3,781
K0155,2023-05,30.6,538
K0155,2022-06,32.0,275
K0155,2023-12,21.3,590
K0155,2023-10,1.9,568
K0155,2024-02,20.8,842
K0155,2022-08,15.7,578
K0155,2022-03,48.1,616
K0155,2022-01,41.8,984
K0155,2022-04,32.7,778
K0155,2023-03,5.9,591
K0155,2022-07,34.7,16
K0155,2022-09,14.6,279
K0155,2023-11,33.3,339
K0155,2023-02,6.8,518
K0155,2023-07,22.4,523
K0155,2024-01,30.8,900
K0156,2023-09,14.3,697
K0156,2022-05,40.6,95
K0156,2023-05,11.0,903
K0156,2022-06,18.3,990
K0156,2024-03,34.8,304
K0156,2022-08,6.1,284
K0156,2023-06,31.0,872
K0156,2023-10,28.4,573
K0156,2022-12,35.0,30
K0156,2022-11,5.6,267
K0156,2024-04,48.0,399
K0156,2023-07,44.3,90
K0156,2022-10,29.1,500
K0156,2023-03,2.7,110
K0156,2022-02,33.2,651
K0156,2023-01,18.6,213
K0156,2023-08,35.6,53
K0156,2023-02,46.8,794
K0156,2022-07,13.9,239
K0156,2023-04,3.4,417
K0157,2022-02,47.1,410
K0157,2022-09,3.4,524
K0157,2023-12,16.2,407
K0157,2022-11,17.0,232
K0157,2023-06,29.5,637
K0157,2022-03,1.6,960
K0157,2023-03,7.5,185
K0157,2023-07,27.8,480
K0157,2022-08,33.1,102
K0157,2023-08,12.6,286
K0157,2022-01,11.5,722
K0158,2023-03,23.0,135
K0158,2023-11,21.0,435
K0158,2023-08,0.5,488
K0158,2023-05,31.4,851
K0158,2024-02,1.7,400
K0158,2022-03,19.1,448
K0158,2023-09,9.0,668
K0158,2022-11,17.4,268
K0158,2022-05,34.4,218
K0158,2022-07,6.7,544
K0159,2023-09,23.1,884
K0159,2022-03,39.5,222
K0159,2024-04,41.8,898
K0159,2022-06,1.3,534
K0159,2022-11,28.8,60
K0159,2024-03,31.0,645
K0159,2022-12,44.5,556
K0159,2023-01,14.5,983
K0159,2022-01,21.2,574
K0159,2023-04,14.8,364
K0160,2023-06,1.2,693
K0160,2022-07,24.6,877
K0160,2023-03,2.5,332
K0160,2022-08,5.8,820
K0160,2022-06,14.1,923
K0160,2023-12,7.6,721
K0160,2023-10,4.2,807
K0160,2024-02,24.2,113
K0160,2023-04,49.0,472
K0160,2022-11,27.8,942
K0160,2023-09,21.3,929
K0160,2022-02,13.3,404
K0160,2023-02,22.2,427
K0160,2023-08,27.2,379
K0160,2024-03,15.5,751
K0161,2022-03,16.6,702
K0161,2022-02,11.0,84
K0161,2024-01,37.2,397
K0161,2022-11,26.0,392
K0161,2023-07,19.7,497
K0161,2022-09,41.1,425
K0161,2023-09,5.3,790
K0162,2022-09,22.9,256
K0162,2023-09,27.2,572
K0162,2022-08,41.6,525
K0162,2023-01,49.7,510
K0162,2023-12,41.0,577
K0162,2023-08,34.8,57
K0162,2024-04,28.6,645
K0162,2022-12,40.5,977
K0163,2024-04,1.8,141
K0163,2023-05,36.8,870
K0163,2023-01,32.0,850
K0163,2023-12,7.6,659
K0163,2022-10,36.4,849
K0163,2024-01,37.9,37
K0163,2022-09,17.1,209
K0163,2024-02,37.9,576
K0163,2023-02,36.3,980
K0163,2023-06,17.7,536
K0163,2023-08,49.4,49
K0163,2023-09,1.2,752
K0163,2022-01,18.8,711
K0163,2022-12,6.1,553
K0163,2022-04,21.8,552
K0163,2022-08,34.4,866
K0163,2023-07,46.7,798
K0163,2022-07,4.6,693
K0163,2024-03,16.2,718
K0163,2023-03,28.6,497
K0163,2022-02,31.0,650
K0163,2022-05,43.8,698
K0163,2023-04,27.6,375
K0164,2022-07,22.0,794
K0164,2023-06,19.5,147
K0164,2024-02,26.4,102
K0164,2024-03,32.3,974
K0164,2022-03,5.8,118
K0164,2023-11,0.9,28
K0164,2023-12,33.2,29
K0164,2022-08,23.6,799
K0164,2023-10,38.9,562
K0164,2023-01,7.9,803
K0164,2022-06,28.0,930
K0165,2022-11,46.5,407
K0165,2022-12,48.7,953
K0165,2022-07,10.3,350
K0165,2023-07,34.3,158
K0165,2022-10,32.0,983
K0165,2022-02,21.1,354
K0165,2022-05,22.6,400
K0165,2022-01,17.4,706
K0165,2023-06,48.2,391
K0166,2023-12,8.1,345
K0166,2022-08,21.1,584
K0166,2023-05,31.8,666
K0166,2023-01,20.9,729
K0166,2023-04,32.5,764
K0166,2022-10,15.0,71
K0166,2022-01,42.6,697
K0166,2023-11,41.2,219
K0166,2022-07,14.1,982
K0166,2022-06,43.0,953
K0166,2023-08,12.5,11
K0167,2023-07,17.4,970
K0167,2023-05,38.9,390
K0167,2022-07,13.4,327
K0167,2024-03,48.8,376
K0167,2023-02,8.8,807
K0167,2022-01,46.8,946
K0167,2024-04,11.5,493
K0167,2023-12,16.9,852
K0167,2022-04,27.3,805
K0167,2024-02,24.9,607
K0167,2023-11,5.5,969
K0167,2023-04,32.3,643
K0167,2023-01,6.2,549
K0167,2022-11,49.0,854
K0167,2023-06,34.9,631
K0167,2024-01,18.0,208
K0167,2023-03,9.0,535
K0168,2023-03,39.2,597
K0168,2022-08,22.0,435
K0168,2022-11,8.5,562
K0168,2024-03,34.5,702
K0168,2022-01,29.9,186
K0168,2024-01,20.6,169
K0168,2023-10,36.6,593
K0168,2023-12,2.6,245
K0168,2022-05,0.7,868
K0168,2023-01,4.4,42
K0168,2022-10,37.4,178
K0168,2022-12,22.0,606
K0168,2023-04,34.4,926
K0168,2022-09,30.0,614
K0168,2023-06,20.7,546
K0168,2023-08,47.8,436
K0168,2023-09,3.2,676
K0168,2022-06,16.9,133
K0169,2023-05,1.8,200
K0169,2024-02,6.8,545
K0169,2022-04,9.8,932
K0169,2023-03,38.5,907
K0169,2022-01,12.9,208
K0169,2022-09,4.9,32
K0169,2022-10,45.4,106
K0170,2022-04,47.5,409
K0170,2024-02,45.5,99
K0170,2022-06,14.4,647
K0170,2023-02,45.3,790
K0170,2022-11,39.2,938
K0170,2023-01,0.3,109
K0170,2024-04,35.2,776
K0170,2022-10,9.3,409
K0170,2022-08,37.3,107
K0170,2023-05,5.1,446
K0170,2022-01,48.5,943
K0170,2023-12,44.5,975
K0170,2023-09,27.2,503
K0170,2023-03,8.4,320
K0171,2022-05,17.9,849
K0171,2023-02,0.8,129
K0171,2022-09,18.9,202
K0171,2022-12,12.7,309
K0171,2023-07,9.0,160
K0171,2023-03,29.4,839
K0171,2022-11,18.9,224
K0171,2024-01,21.0,665
K0171,2024-04,19.1,94
K0171,2024-03,7.7,948
K0171,2022-08,45.8,65
K0171,2023-04,47.4,209
K0171,2022-03,6.1,683
K0171,2023-10,26.3,570
K0171,2022-06,26.2,179
K0171,2023-11,10.3,523
K0171,2022-02,12.3,938
K0171,2022-01,17.3,474
K0171,2022-10,29.5,41
K0171,2023-09,15.5,692
K0172,2023-04,18.7,945
K0172,2022-07,20.1,0
K0172,2024-02,47.8,547
K0172,2022-10,36.4,936
K0172,2022-12,37.4,126
K0172,2022-05,12.9,947
K0172,2022-09,35.7,30
K0172,2023-06,44.6,301
K0172,2024-04,13.5,730
K0172,2023-11,26.9,256
K0172,2022-06,29.8,8
K0173,2024-04,25.1,68
K0173,2023-11,3.7,969
K0173,2024-03,46.0,627
K0173,2022-02,37.7,115
K0173,2022-01,6.2,562
K0173,2022-11,2.2,770
K0173,2023-02,29.4,27
K0173,2022-12,34.9,461
K0173,2022-03,42.8,967
K0173,2022-04,24.1,843
K0174,2022-01,36.9,13
K0174,2023-12,25.5,523
K0174,2022-09,10.6,278
K0174,2022-02,1.5,678
K0174,2023-11,47.6,983
K0174,2022-05,15.8,528
K0174,2023-08,47.7,955
K0174,2024-02,16.9,312
K0174,2022-12,8.9,761
K0174,2023-03,44.3,785
K0174,2023-01,23.5,101
K0174,2024-03,30.6,685
K0174,2022-10,3.1,3
K0174,2022-11,18.5,659
K0174,2023-10,46.2,832
K0174,2023-09,10.7,166
K0174,2023-05,27.6,117
K0174,2022-03,22.0,785
K0174,2022-04,23.6,383
K0174,2024-04,43.6,37
K0175,2022-09,0.9,950
K0175,2024-01,19.1,594
K0175,2023-02,19.7,341
K0175,2023-05,21.2,553
K0175,2022-02,37.9,949
K0175,2022-10,49.3,531
K0175,2023-11,25.8,380
K0175,2022-05,42.4,598
K0175,2023-06,24.6,808
K0175,2022-03,26.2,678
K0175,2024-04,19.2,440
K0175,2024-03,34.7,902
K0175,2023-08,47.3,50
K0175,2023-07,3.7,695
K0175,2023-04,26.7,765
K0175,2022-12,25.6,353
K0175,2022-07,0.0,394
K0175,2022-04,5.2,105
K0175,2022-11,25.5,677
K0175,2023-12,7.8,241
K0176,2023-07,18.7,442
K0176,2022-04,23.3,26
K0176,2022-12,13.5,709
K0176,2023-09,31.3,948
K0176,2023-08,19.0,700
K0176,2024-04,49.1,154
K0176,2024-02,21.8,271
K0176,2023-06,30.4,183
K0176,2023-01,9.0,914
K0176,2023-11,35.3,980
K0176,2023-03,38.7,534
K0176,2022-05,2.2,325
K0176,2022-11,34.2,706
K0176,2023-12,20.8,489
K0176,2023-05,27.6,16
K0176,2022-07,10.6,347
K0177,2023-11,29.9,808
K0177,2022-02,24.6,80
K0177,2022-08,43.2,419
K0177,2023-03,13.6,56
K0177,2023-06,11.4,541
K0177,2023-07,24.5,226
K0177,2024-03,47.7,803
K0177,2023-10,39.4,960
K0177,2022-05,3.8,438
K0177,2023-02,43.0,602
K0177,2023-08,32.4,374
K0177,2022-11,8.4,661
K0177,2024-04,24.7,336
K0177,2022-09,29.8,437
K0177,2023-09,47.4,75
K0177,2023-01,8.8,892
K0178,2022-05,19.7,393
K0178,2022-01,35.9,629
K0178,2024-03,34.0,746
K0178,2023-02,15.5,13
K0178,2023-07,39.3,203
K0178,2022-06,30.7,543
K0178,2022-12,24.9,161
K0178,2024-02,17.1,929
K0178,2023-10,8.6,454
K0178,2023-06,46.5,170
K0178,2024-01,49.2,582
K0178,2023-04,44.2,880
K0178,2022-03,19.7,316
K0178,2024-04,14.9,659
K0178,2022-09,36.5,429
K0178,2022-11,24.6,737
K0178,2022-04,28.8,971
K0178,2023-08,39.1,431
K0178,2022-07,17.1,858
K0178,2022-10,33.2,376
K0178,2023-12,2.9,606
K0179,2023-10,34.6,74
K0179,2024-04,15.7,241
K0179,2022-06,11.6,665
K0179,2022-07,38.1,734
K0179,2023-04,9.2,437
K0179,2023-12,1.6,24
K0180,2022-08,43.7,314
K0180,2024-02,9.1,741
K0180,2024-01,12.4,242
K0180,2023-09,9.7,329
K0180,2023-12,24.5,428
K0180,2022-03,31.7,612
K0180,2022-01,48.6,958
K0181,2023-08,19.2,637
K0181,2024-01,5.2,439
K0181,2023-09,20.8,227
K0181,2024-04,20.0,642
K0181,2024-02,21.8,326
K0181,2023-11,8.9,145
K0181,2023-12,24.7,301
K0181,2022-11,30.1,92
K0181,2022-04,30.7,162
K0181,2022-12,42.9,587
K0181,2022-03,29.2,435
K0181,2023-06,3.8,919
K0181,2023-10,35.3,703
K0181,2022-01,30.0,486
K0181,2022-10,7.2,38
K0181,2022-02,3.8,913
K0181,2023-01,45.1,369
K0181,2023-04,29.2,576
K0182,2022-12,20.5,655
K0182,2022-02,26.4,251
K0182,2022-07,34.2,609
K0182,2023-11,25.5,404
K0182,2023-03,3.9,27
K0182,2023-08,1.6,51
K0182,2023-09,3.4,857
K0182,2023-10,29.6,995
K0182,2024-02,44.9,874
K0182,2024-01,41.9,643
K0182,2022-05,10.7,610
K0182,2023-05,29.6,356
K0182,2022-10,10.1,136
K0182,2023-12,42.8,628
K0182,2024-03,42.5,68
K0182,2022-11,3.5,334
K0182,2022-06,31.7,982
K0182,2023-06,38.4,989
K0182,2022-08,33.1,509
K0182,2023-07,26.5,336
K0182,2022-03,44.9,240
K0182,2022-01,22.7,815
K0183,2023-01,28.0,946
K0183,2022-11,31.1,639
K0183,2023-08,7.8,142
K0183,2023-09,11.4,46
K0183,2022-04,46.9,614
K0183,2022-03,40.6,339
K0183,2023-04,28.7,48
K0183,2022-09,27.0,452
K0183,2023-06,14.2,86
K0183,2022-12,28.0,281
K0183,2023-10,48.5,73
K0183,2022-08,30.6,587
K0183,2023-03,42.6,30
K0183,2024-03,41.5,211
K0183,2024-02,31.0,391
K0183,2022-05,3.4,304
K0183,2023-11,31.0,564
K0183,2023-12,43.1,924
K0183,2022-06,18.4,394
K0183,2022-10,22.5,785
K0183,2023-05,48.9,176
K0183,2022-01,48.3,444
K0184,2024-04,3.2,130
K0184,2022-09,17.1,482
K0184,2023-07,15.7,291
K0184,2023-10,37.1,609
K0184,2023-03,18.8,584
K0184,2024-03,12.4,641
K0184,2022-08,43.8,26
K0184,2023-01,7.0,917
K0185,2022-11,38.3,614
K0185,2023-01,22.4,73
K0185,2023-06,41.4,747
K0185,2023-09,35.0,987
K0185,2023-05,11.8,31
K0185,2022-06,29.5,946
K0185,2022-03,14.7,511
K0185,2023-10,5.4,897
K0185,2024-01,46.9,570
K0186,2022-04,4.6,155
K0186,2023-12,42.3,591
K0186,2022-09,26.8,662
K0186,2022-03,16.8,753
K0186,2022-08,6.8,822
K0186,2023-03,26.9,261
K0186,2022-01,44.5,61
K0186,2023-05,0.3,395
K0186,2024-04,43.3,30
K0186,2022-07,26.2,801
K0186,2022-06,46.6,307
K0186,2023-09,40.8,333
K0186,2023-06,39.8,672
K0186,2022-12,48.9,934
K0187,2022-09,24.2,853
K0187,2024-04,12.0,538
K0187,2022-03,7.1,458
K0187,2023-06,44.0,360
K0187,2023-09,25.5,582
K0187,2022-12,9.2,430
K0187,2022-07,35.9,707
K0187,2024-03,34.8,620
K0187,2024-02,28.5,181
K0187,2022-11,12.6,247
K0187,2023-02,6.9,296
K0187,2023-10,8.0,29
K0187,2022-05,10.2,872
K0187,2023-08,24.5,984
K0187,2023-07,4.2,736
K0187,2022-08,1.1,233
K0187,2022-01,36.0,125
K0187,2024-01,1.8,427
K0187,2022-02,33.7,632
K0187,2023-01,1.2,201
K0187,2023-05,40.6,222
K0188,2022-10,39.0,952
K0188,2024-02,0.9,880
K0188,2022-06,26.5,76
K0188,2023-03,2.2,548
